filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,flux,contrast,flatness,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
14.wav,0.4124908745288849,0.16826629638671875,2171.1586190945404,1954.1375650548998,4237.0993788397345,0.13280229598006965,103.359375,1.4454232454299927,21.655615891225885,0.0059420703910291195,-76.75776672363281,105.7704849243164,-43.20883560180664,60.95010757446289,-8.791272163391113,21.246782302856445,-12.877674102783203,18.621217727661133,-11.399116516113281,14.550055503845215,-6.057422161102295,12.740340232849121,-9.374366760253906,1.3606244325637817,-3.6204466819763184,7.00457763671875,-4.06300163269043,-0.26885953545570374,-3.7049412727355957,-0.49661150574684143,blues
11.wav,0.36825618147850037,0.24234187602996826,1827.1513096464714,1898.4550593881818,3743.635696080447,0.09403873597136223,117.45383522727273,1.4849778413772583,22.629794130766523,0.0039351219311356544,-54.74724197387695,119.48587799072266,-34.86473846435547,37.537147521972656,-15.88623332977295,22.081096649169922,-14.668314933776855,18.534313201904297,-9.643757820129395,11.2588529586792,-11.732051849365234,11.539119720458984,-6.430719375610352,1.7856675386428833,-5.876253128051758,0.38029101490974426,-9.06358528137207,-2.0153257846832275,-5.416969299316406,0.028836039826273918,blues
13.wav,0.34202733635902405,0.2596552073955536,2094.775833910308,2158.1057474122117,4482.2562297431305,0.10056968665344428,99.38401442307692,1.2677406072616577,22.409742272563616,0.006050294265151024,-30.129287719726562,103.74479675292969,-19.765729904174805,56.411624908447266,-12.724869728088379,20.19422721862793,-17.34809684753418,16.30915641784668,-18.444427490234375,8.932051658630371,-11.661623001098633,11.210426330566406,-8.85125732421875,9.101228713989258,-3.5740456581115723,4.384885787963867,-2.830827236175537,4.726117134094238,0.4824233949184418,1.4773943424224854,blues
12.wav,0.306441992521286,0.11343149840831757,1156.2023631215081,1497.7588839195882,2170.511875211639,0.05861340218653251,99.38401442307692,1.5298610925674438,22.285952452738858,0.00042314277379773557,-233.85751342773438,136.17208862304688,3.271318197250366,48.93121337890625,8.685133934020996,13.979510307312012,5.354867458343506,0.39087018370628357,-13.5045747756958,16.85610580444336,5.1309380531311035,-2.231879949569702,3.9640331268310547,5.318361759185791,0.8122657537460327,-1.097914218902588,-4.539752006530762,-2.434786081314087,3.313448905944824,-0.6142794489860535,blues
1.wav,0.2693325877189636,0.1190238893032074,1361.1004062354928,1567.6007717770153,2739.791766187355,0.06912392064144737,92.28515625,1.5192203521728516,22.127099844933312,0.0007718911510892212,-207.208740234375,132.79708862304688,-15.460705757141113,60.9948616027832,0.7102412581443787,12.461278915405273,1.160927653312683,-1.527894377708435,-17.90181541442871,8.369234085083008,-2.4538185596466064,-0.5966887474060059,0.36881670355796814,2.6052277088165283,-5.193015098571777,-9.530149459838867,-9.23740005493164,-2.8406758308410645,-1.4114445447921753,-5.931028366088867,blues
6.wav,0.3767153322696686,0.14092092216014862,1239.687998670662,1659.9856287006803,2519.0431010243324,0.05090785543246904,103.359375,1.2398009300231934,22.891542804206804,0.001115999766625464,-206.28115844726562,126.62033081054688,10.590662956237793,43.215721130371094,12.49489974975586,19.413660049438477,0.35196805000305176,12.73094367980957,-4.579289436340332,4.058012008666992,-4.409212589263916,3.6634230613708496,-1.4560471773147583,-1.7015554904937744,-7.154653549194336,1.1864166259765625,-6.225800514221191,0.6012725830078125,-1.604264497756958,-0.5392202138900757,blues
7.wav,0.396300733089447,0.23509325087070465,2061.202741434345,2085.186746503955,4221.307807662539,0.11339689555921052,112.34714673913044,1.464371681213379,21.786596718962734,0.0072993626818060875,-38.994842529296875,112.03825378417969,-31.817707061767578,38.24067687988281,-6.320669174194336,23.330562591552734,-18.77887725830078,23.932188034057617,-10.934215545654297,13.234858512878418,-14.381190299987793,13.326929092407227,-10.922000885009766,9.794658660888672,-5.032708644866943,7.201395034790039,-6.755035400390625,2.6630873680114746,-4.382441520690918,0.4145110845565796,blues
3.wav,0.36356183886528015,0.17549368739128113,1552.6377863181908,1747.382028301666,3041.0899442784926,0.07630074799245357,161.4990234375,1.6393420696258545,22.19179405371781,0.0026317357551306486,-90.7763442993164,140.4486083984375,-29.10055923461914,31.687339782714844,-13.975971221923828,25.74168586730957,-13.644712448120117,11.623111724853516,-11.775919914245605,9.70046615600586,-13.115348815917969,5.785763263702393,-8.89973258972168,-1.0870236158370972,-9.216773986816406,2.453648328781128,-7.721793174743652,-1.8164973258972168,-3.434353828430176,-2.231391191482544,blues
5.wav,0.33793774247169495,0.12903934717178345,2258.530501284299,2175.8838042087837,4755.35457835478,0.11276500217685759,161.4990234375,1.3784527778625488,22.469715961851943,0.005753183737397194,-95.46324920654297,101.38037872314453,-20.697004318237305,48.66807174682617,-30.27181053161621,20.812761306762695,-18.313583374023438,14.146869659423828,-12.798890113830566,13.444279670715332,-14.078200340270996,7.732656002044678,-19.23227310180664,2.8622493743896484,-9.816176414489746,6.917914390563965,-11.309344291687012,8.943025588989258,-2.960887908935547,-0.9738648533821106,blues
8.wav,0.4088760316371918,0.24310125410556793,2206.7704721917903,2191.456936364498,4657.321837812016,0.11152578064531733,99.38401442307692,1.5248444080352783,21.404339884296,0.008242405019700527,-29.039146423339844,104.53732299804688,-30.97895622253418,38.1544303894043,-7.991591930389404,30.89167022705078,-20.596235275268555,25.830780029296875,-12.959671020507812,16.941612243652344,-12.263683319091797,10.786707878112793,-10.564545631408691,6.876256465911865,-10.298928260803223,6.968210220336914,-10.256609916687012,0.7044423818588257,-6.006501197814941,1.3486157655715942,blues
2.wav,0.3990493714809418,0.12724722921848297,2155.63129587812,2372.29140285925,5011.978026587896,0.08716538373161764,129.19921875,1.3089196681976318,20.79564245545692,0.006468628067523241,-109.19499969482422,100.6270523071289,-8.620549201965332,47.364219665527344,-6.559237003326416,39.620792388916016,-8.523994445800781,29.56473731994629,-16.583515167236328,13.170684814453125,-24.209320068359375,6.591902732849121,-8.641899108886719,4.917565822601318,-15.44278335571289,1.5376118421554565,-6.7392730712890625,1.4151817560195923,-3.9658138751983643,3.287877321243286,blues
4.wav,0.23319606482982635,0.1977485865354538,1247.408016019398,1907.7056718339772,2621.5758143563758,0.03690378289473684,151.99908088235293,1.4616081714630127,27.362695099040273,0.0004498510097619146,-200.1960906982422,116.34013366699219,18.006210327148438,25.313560485839844,0.2917344272136688,24.19247817993164,-22.255910873413086,11.18642520904541,-26.848731994628906,-7.6384596824646,-24.889928817749023,-12.015524864196777,-17.017955780029297,-8.120277404785156,-11.956442832946777,-12.609148979187012,-14.181589126586914,-8.206692695617676,-15.028045654296875,-10.327058792114258,blues
0.wav,0.27866604924201965,0.07693855464458466,1198.7544985722177,1573.085113273226,2478.8266775408765,0.051987591911764705,83.35433467741936,1.4346747398376465,21.957339782385755,0.00045706715900450945,-284.6973571777344,108.8051986694336,9.088282585144043,51.222740173339844,18.09175682067871,7.612260818481445,8.779499053955078,2.3628289699554443,0.005786246154457331,2.2509660720825195,4.205099582672119,-3.2933175563812256,1.6082983016967773,2.6657819747924805,3.3244853019714355,3.2600789070129395,-4.5583109855651855,0.47801920771598816,5.929787635803223,3.2283401489257812,blues
98.wav,0.2762817144393921,0.0478903129696846,1211.2151185706325,1367.1077107608928,2237.4698036595396,0.06844629813273993,107.666015625,1.0268125534057617,22.393815973750268,0.0006709059234708548,-278.7824401855469,160.0192413330078,-28.398984909057617,23.062633514404297,-2.6952755451202393,3.009983777999878,-11.293975830078125,-0.5086696147918701,-11.364047050476074,3.173475503921509,-5.1071953773498535,4.339189052581787,-4.070891380310059,-0.15333019196987152,-1.668471336364746,1.6420276165008545,1.0030910968780518,-0.7636376023292542,-3.836116313934326,-3.553893804550171,classical
96.wav,0.25846490263938904,0.009494158439338207,1173.9310654515775,1517.856159908801,2083.120736987229,0.06632537369388544,123.046875,0.8042173385620117,21.585652319709087,0.0009756482904776931,-436.84234619140625,154.1132049560547,-19.859338760375977,20.183603286743164,3.1647443771362305,0.4463922381401062,-6.530638694763184,-4.60333776473999,-10.056251525878906,-6.153286457061768,-4.52944278717041,-2.7835943698883057,-5.235320091247559,-7.384833812713623,-6.99330997467041,-3.1899664402008057,-0.3512987196445465,2.2267847061157227,2.572540044784546,4.476176738739014,classical
79.wav,0.36893218755722046,0.013991358689963818,1424.1018503760445,1697.0207079079732,2927.490631197997,0.07015490458107586,123.046875,0.8941189050674438,21.65802931363821,0.001235538744367659,-385.7943115234375,128.62301635742188,-26.73168182373047,39.48326110839844,-2.1734619140625,16.760435104370117,-5.734195232391357,14.72441577911377,-3.090663194656372,12.311254501342773,-5.892706871032715,2.7925820350646973,3.6800177097320557,10.925793647766113,10.535346984863281,9.917288780212402,6.108795642852783,3.532785177230835,-3.3188178539276123,-3.675153970718384,classical
95.wav,0.21924284100532532,0.008008791133761406,1054.458514538683,1455.4498536124813,1947.2048921850812,0.04766448880127709,99.38401442307692,0.9914050698280334,22.00699880325035,0.0005249895621091127,-482.6763610839844,154.8611297607422,-5.025981903076172,29.737667083740234,-1.8687443733215332,8.22309684753418,-4.765954494476318,9.646515846252441,-3.3353896141052246,4.532223701477051,-10.103473663330078,-0.6667128801345825,-2.4448437690734863,-0.1645912230014801,1.870721459388733,3.48020076751709,3.3868608474731445,1.1131744384765625,1.2773034572601318,-0.672135591506958,classical
72.wav,0.3096400499343872,0.03887804597616196,1525.6012665401886,1588.1610240876316,2732.8751413445725,0.09158788155476007,107.666015625,1.1484277248382568,19.061077813272778,0.006206265185028315,-246.21836853027344,149.44387817382812,-41.97381591796875,11.606411933898926,-10.287586212158203,-4.018404483795166,-7.138944625854492,-10.1370267868042,-9.425965309143066,-7.176623344421387,-3.1531364917755127,-5.6295013427734375,-2.581601142883301,-4.516515731811523,-6.163600444793701,-4.97189998626709,-3.349316120147705,-3.3441109657287598,-0.6730955839157104,0.2178795337677002,classical
80.wav,0.2675058841705322,0.03167726472020149,1117.9494607534973,1702.2297462979504,1993.387946255805,0.046355350836880804,143.5546875,0.6571429371833801,19.389080150084286,0.0028856678400188684,-413.571533203125,143.42080688476562,31.35431671142578,14.031839370727539,1.5281579494476318,-2.2939951419830322,-6.480335712432861,-8.104997634887695,-5.927911281585693,-4.468453407287598,-2.789930582046509,-0.814875066280365,-1.2128331661224365,-2.3862698078155518,-3.815169334411621,-3.519500970840454,-2.714951753616333,-2.386343002319336,0.621123194694519,2.6633341312408447,classical
76.wav,0.3880297541618347,0.055481117218732834,2411.9327529379098,2436.324834166332,4994.561465236794,0.12697013169988391,161.4990234375,1.3239688873291016,18.18573368933373,0.027119243517518044,-186.42808532714844,86.65457153320312,-15.711973190307617,14.741792678833008,-2.215897798538208,6.271489143371582,-0.8879222869873047,0.6650469303131104,-6.088321685791016,-5.2136735916137695,-7.865933418273926,-1.7187315225601196,-4.704501628875732,-2.05436635017395,1.4163774251937866,2.7643513679504395,3.3012959957122803,3.1100239753723145,-4.4082932472229,-5.035370349884033,classical
94.wav,0.24567784368991852,0.038869526237249374,1278.574558748878,1311.8194362471918,2233.2198293585525,0.08174818292859908,151.99908088235293,1.016579508781433,23.55709110217236,0.0005533449002541602,-319.3323669433594,143.66473388671875,-31.164365768432617,10.908863067626953,-5.553890228271484,-4.265030860900879,-8.952560424804688,-5.583489894866943,-8.020538330078125,2.3426132202148438,-4.47727108001709,-0.31978699564933777,0.9748612642288208,1.1464475393295288,-0.4881921410560608,-1.3061248064041138,0.1389736533164978,1.4960646629333496,3.709078788757324,3.072901964187622,classical
88.wav,0.2778478264808655,0.0438406728208065,1490.0147947114058,1599.8034153175129,2784.9498264560757,0.09004972003192724,99.38401442307692,1.129368782043457,22.89904842999001,0.0010898183099925518,-235.30642700195312,141.13674926757812,-34.679046630859375,30.997169494628906,-16.40024185180664,23.120685577392578,-11.043703079223633,7.6586432456970215,-19.01723861694336,4.236546039581299,-11.835344314575195,8.91806411743164,-1.4424690008163452,4.288448810577393,1.475748896598816,3.1938703060150146,-1.3142379522323608,2.9318149089813232,-1.668386697769165,-2.8998584747314453,classical
87.wav,0.23568680882453918,0.0314069502055645,1179.989139644456,1332.0247704243034,2154.0036417013353,0.06593875471652477,117.45383522727273,0.8989214301109314,24.161496564546376,0.00037667565629817545,-362.7138977050781,143.93861389160156,-18.981813430786133,30.657846450805664,1.0281468629837036,0.28484511375427246,-7.989743232727051,-3.8509774208068848,-8.944668769836426,3.249770164489746,-4.45463752746582,3.649625062942505,4.933547019958496,3.2838122844696045,6.360600471496582,6.067239761352539,3.8507258892059326,-0.24739737808704376,1.1675684452056885,1.7840003967285156,classical
84.wav,0.2190336287021637,0.016752148047089577,811.9966754623425,1009.4095310881751,1236.3091908741292,0.04834475679663313,161.4990234375,0.6725174784660339,20.79475358382594,0.0002797557390294969,-477.97784423828125,155.3107147216797,12.760652542114258,5.525207042694092,2.377072811126709,-10.652257919311523,-16.64824104309082,-12.547406196594238,-11.190112113952637,-9.378249168395996,-3.2180304527282715,-2.7673490047454834,-6.468446254730225,-8.300395965576172,-7.093544960021973,-7.472573280334473,-5.32436466217041,1.2635613679885864,1.8797898292541504,-1.6579893827438354,classical
92.wav,0.2538497745990753,0.016770323738455772,1751.7302668488421,1930.4928791166583,3236.6554283874325,0.09525792738970588,107.666015625,1.195945382118225,20.52144680676133,0.00964158121496439,-367.15606689453125,112.80696105957031,-18.74736976623535,10.16273021697998,-1.604724645614624,3.8029534816741943,0.9223538041114807,5.0671491622924805,-5.372570514678955,-9.522553443908691,-8.495644569396973,-1.7838282585144043,1.2991321086883545,-3.867570638656616,-2.6413094997406006,-1.0574461221694946,-1.2753582000732422,-2.5051803588867188,-2.5693929195404053,-4.069761753082275,classical
67.wav,0.2842068076133728,0.04150091111660004,1534.2936138496052,1465.0945248545136,2838.866167098007,0.09395219076528638,151.99908088235293,1.0842150449752808,23.059925874368833,0.0008495438960380852,-275.3759765625,125.30791473388672,-41.05128860473633,24.607311248779297,-4.788928508758545,-4.253848552703857,-15.021034240722656,-5.0450921058654785,-5.001837730407715,2.47305965423584,-10.89470100402832,-8.017638206481934,-5.166378498077393,-4.615466594696045,0.7097463011741638,6.520473957061768,5.900393486022949,2.6877102851867676,-2.03090500831604,-8.056194305419922,classical
82.wav,0.24073410034179688,0.028412971645593643,901.7856877463795,1171.7473217395366,1456.6161920411669,0.05344941224845201,129.19921875,0.8675618171691895,23.437602618319584,0.00019000850443262607,-366.25018310546875,181.59939575195312,-5.526270389556885,27.008371353149414,-4.832132339477539,4.610715389251709,-10.542601585388184,0.16762113571166992,-11.139511108398438,3.584805965423584,-10.332783699035645,-1.0784337520599365,-4.5973076820373535,-0.4788570702075958,0.8356918692588806,0.25169622898101807,2.131315231323242,0.6989120841026306,1.025192379951477,-3.0680041313171387,classical
91.wav,0.2267465889453888,0.020152481272816658,690.354003458877,1358.3864436297902,749.5288010352167,0.036054203753869966,99.38401442307692,0.6089032292366028,19.78842578222618,0.00021625423687510192,-465.86431884765625,180.2053985595703,56.636234283447266,11.025558471679688,5.844780445098877,0.7319182753562927,-3.974208116531372,-5.888047695159912,-8.464273452758789,-9.792966842651367,-7.692700386047363,-3.253418445587158,-1.8652483224868774,-4.019153594970703,-4.109025478363037,-2.4697329998016357,-2.3577725887298584,-2.9964194297790527,-3.2231650352478027,-1.7109012603759766,classical
73.wav,0.2617236375808716,0.13462316989898682,1327.3486451321814,1326.8652104399382,2172.5785293815306,0.09385279605263158,99.38401442307692,1.069441556930542,21.244566110479983,0.0008986889151856303,-160.3394317626953,164.12074279785156,-48.875038146972656,1.5913547277450562,-7.591043949127197,-2.6314709186553955,-11.077547073364258,-7.027632713317871,-8.120848655700684,1.231188178062439,-5.4963483810424805,-4.2221760749816895,-5.458137035369873,-1.7106261253356934,-3.0879976749420166,-1.289857029914856,-6.098766803741455,-0.9284120202064514,-4.041813850402832,-1.5555355548858643,classical
89.wav,0.21933525800704956,0.023853911086916924,2172.514738800756,1883.3803923812784,4066.9587409902283,0.151986231375774,117.45383522727273,1.162136197090149,25.98075003364591,0.0013360766461119056,-326.3167419433594,85.90869903564453,-42.98692321777344,31.837812423706055,-19.5760555267334,9.992609024047852,-16.461275100708008,10.000378608703613,-8.599358558654785,25.513212203979492,6.538747310638428,16.400177001953125,3.5028579235076904,9.59518051147461,5.92275857925415,9.285646438598633,9.96387767791748,9.199149131774902,2.789936065673828,-5.384016036987305,classical
69.wav,0.34679076075553894,0.11510278284549713,1878.7740300458224,1965.0287149176995,3634.0696919444176,0.11161308170472137,129.19921875,0.9631618857383728,18.892742416095697,0.010483792051672935,-85.2649917602539,118.42305755615234,-31.47277069091797,20.282014846801758,-4.4177093505859375,6.922597408294678,-10.950942039489746,-1.6200851202011108,-7.367900848388672,-3.0172998905181885,-4.437201499938965,-1.4064465761184692,-4.246369361877441,-4.164332866668701,-3.979649305343628,0.2765606939792633,-3.392483711242676,1.6937986612319946,-3.685389280319214,-3.441532850265503,classical
74.wav,0.23204602301120758,0.03172163665294647,1388.2456582676334,1456.5571823960315,2599.025950712316,0.08088953354779412,129.19921875,1.048731803894043,23.550969785258374,0.0006355263176374137,-343.13555908203125,140.08688354492188,-20.911033630371094,32.332191467285156,-3.686810255050659,2.9435575008392334,-10.669529914855957,0.3191029131412506,-5.784346103668213,7.688078880310059,-3.677107334136963,2.5538179874420166,-3.498067617416382,-2.2409534454345703,-0.8364202976226807,0.8789196610450745,0.4735560119152069,0.9455657005310059,1.869417667388916,-0.6390267610549927,classical
66.wav,0.18708831071853638,0.03171597048640251,795.1394730921795,1296.159317588266,1007.5022411051181,0.04503222958591331,135.99917763157896,0.8072656989097595,20.74862232290568,0.00023831205908209085,-429.3504333496094,175.13577270507812,31.91132354736328,4.282115459442139,1.045751690864563,-5.766878128051758,-9.477813720703125,-11.283073425292969,-10.58198070526123,-8.66474723815918,-6.333889484405518,-1.6819392442703247,0.8189263343811035,-0.18230265378952026,0.03587062656879425,0.20540502667427063,-1.846083641052246,-4.415224075317383,-4.967982292175293,-4.601113796234131,classical
90.wav,0.2831994593143463,0.008043456822633743,792.835553815877,1205.092938566625,1207.3843657785894,0.03658178937693499,123.046875,0.8578271269798279,21.403258754960255,0.0002701004268601537,-498.6087341308594,177.5231170654297,11.209715843200684,27.63433074951172,-2.8418262004852295,5.090956211090088,-6.604384899139404,-1.0570544004440308,-4.14449405670166,-3.053373336791992,-9.909939765930176,-8.573807716369629,-9.189355850219727,-11.935738563537598,-9.192497253417969,-10.894248962402344,-8.854791641235352,-3.9375076293945312,-2.393970489501953,-2.2963571548461914,classical
64.wav,0.32029324769973755,0.03892679885029793,1474.8137600109778,1813.3646552075554,2809.8330093242066,0.07404603751451239,92.28515625,1.1011360883712769,20.694422853406486,0.010113842785358429,-305.422607421875,135.92340087890625,-11.75271224975586,18.21502113342285,10.389049530029297,3.0129587650299072,-5.5959153175354,0.14172552525997162,-1.3495619297027588,-1.867753267288208,-3.205263614654541,-6.7425217628479,-2.694417715072632,-5.5971808433532715,-4.523639678955078,-4.78450870513916,-5.3687052726745605,-2.621713638305664,-5.8361921310424805,-6.929955005645752,classical
63.wav,0.3039742410182953,0.01235747430473566,1128.3232351038548,1375.9555481090579,2165.7952370658377,0.05439309512867647,123.046875,0.7707877159118652,21.816765909959503,0.0006088996888138354,-429.1031494140625,120.74545288085938,-1.6823526620864868,17.948556900024414,7.733590602874756,-2.0437235832214355,-3.941744089126587,-2.5360469818115234,-0.5834435820579529,-0.7965370416641235,-9.05119800567627,-3.689939022064209,-0.9829521179199219,-5.001314640045166,-3.8112943172454834,-2.4115169048309326,-1.8980622291564941,-0.31377121806144714,3.4164843559265137,3.142882823944092,classical
83.wav,0.2604590356349945,0.05884205922484398,1340.3686109090386,1539.119153209508,2522.134748996227,0.07171347414376934,117.45383522727273,1.1484750509262085,20.39358597773943,0.0018905826145783067,-238.5963134765625,149.7830810546875,-28.872142791748047,28.239665985107422,-0.8014044761657715,-3.924771547317505,-2.1356680393218994,-4.334019184112549,-4.187280654907227,-3.438997983932495,-5.771542549133301,-0.12075097113847733,2.519979476928711,0.6888363361358643,0.07483973354101181,1.7069905996322632,0.6496945023536682,1.4659429788589478,-1.8280259370803833,-6.239790916442871,classical
77.wav,0.22755931317806244,0.01356380246579647,1800.6383191622829,1780.9021871187183,3426.4376141338525,0.12435714674438854,117.45383522727273,1.0685652494430542,24.097296212742396,0.0009406668250449002,-422.6080322265625,89.84973907470703,-18.71620750427246,37.78641128540039,6.016749858856201,4.161733627319336,-1.9914648532867432,12.111291885375977,4.167896747589111,13.791265487670898,2.8296854496002197,5.886288642883301,6.122228145599365,8.14163589477539,12.356574058532715,7.095122814178467,2.4118733406066895,0.7801640033721924,-3.425889730453491,-0.7502804398536682,classical
99.wav,0.43804648518562317,0.005269665736705065,973.5547961720958,1617.4354313658503,1911.3134425491003,0.031537602191369966,123.046875,0.7738496661186218,16.907470265279475,0.0013555913465097547,-549.623779296875,156.95286560058594,6.610710620880127,34.415283203125,13.258631706237793,5.755012035369873,5.051405429840088,-3.0009751319885254,2.0665760040283203,3.077338457107544,2.016796112060547,3.2401437759399414,5.666261196136475,5.703945636749268,3.631915330886841,4.0980305671691895,4.334258556365967,3.3654844760894775,2.6289408206939697,1.6571874618530273,classical
70.wav,0.2794419229030609,0.020721398293972015,1285.1523138296154,1660.0260788422988,2477.143354386368,0.06374980347813468,117.45383522727273,1.0432848930358887,20.99688030852109,0.0017389417625963688,-360.8370361328125,138.98072814941406,-12.931410789489746,33.80207061767578,7.593800067901611,-1.709073543548584,1.0358476638793945,4.076970100402832,3.931011438369751,0.9335498809814453,0.5041114091873169,4.6821160316467285,3.3401989936828613,-2.2543888092041016,-1.8542650938034058,2.2155046463012695,1.7880183458328247,-1.515918493270874,-3.2511210441589355,3.9964301586151123,classical
81.wav,0.23929831385612488,0.016008371487259865,1281.8143785370296,1502.891671249433,2440.3352436266446,0.059410449521091334,123.046875,1.0048973560333252,22.206058065944198,0.0008621361339464784,-419.2631530761719,127.44508361816406,-3.7823562622070312,23.200218200683594,-4.334698677062988,4.030427932739258,-8.209102630615234,-7.618860721588135,-7.075688362121582,-2.9239516258239746,-7.409897804260254,-5.437335968017578,-9.099494934082031,-10.6193208694458,-5.739373683929443,-0.39309847354888916,7.029701232910156,5.593247890472412,-3.4755451679229736,-5.17416524887085,classical
97.wav,0.21632729470729828,0.04381232708692551,1211.3527919075634,1337.8952917810352,2104.7456062246033,0.07093910240905572,129.19921875,1.0745753049850464,21.515281163729824,0.0010802284814417362,-306.7855529785156,152.90353393554688,-27.58682632446289,16.31919288635254,-3.1550989151000977,-8.931758880615234,-5.431834697723389,-9.781289100646973,-7.1121745109558105,0.29346588253974915,0.871829092502594,5.4160614013671875,8.19581413269043,4.202756881713867,2.0560662746429443,3.0276267528533936,-0.39087510108947754,-2.813807725906372,-2.9029150009155273,1.3315635919570923,classical
93.wav,0.26145100593566895,0.03322203829884529,1372.8214993768145,1579.2639771327893,2738.0917764669603,0.07292321739551083,103.359375,0.8700493574142456,24.39386288989103,0.0006050108349882066,-295.7435302734375,134.53831481933594,-22.44930648803711,40.759246826171875,-5.875979900360107,9.276347160339355,-11.87594223022461,6.294928550720215,-8.866929054260254,4.406289100646973,-9.378153800964355,4.061379909515381,1.6256827116012573,5.1374664306640625,5.440423965454102,2.281029224395752,-1.8154348134994507,-2.9235117435455322,0.13862080872058868,3.195671796798706,classical
58.wav,0.2366889864206314,0.02914920635521412,1349.5963387962488,1523.0865015769245,2443.718556501548,0.079280321812113,117.45383522727273,0.8820216655731201,22.747978639677434,0.0009997440502047539,-321.17950439453125,136.29669189453125,-28.29936408996582,31.011459350585938,0.5664157271385193,0.23202671110630035,0.6554855704307556,-1.3426684141159058,-0.05769697576761246,-0.42475149035453796,-6.180905342102051,-0.14451801776885986,-0.45611709356307983,-0.7306297421455383,7.474551200866699,10.973122596740723,7.834254264831543,4.325320243835449,2.985389471054077,5.849007606506348,classical
71.wav,0.2671792805194855,0.01712404377758503,983.7618406456091,1404.1321893997351,1852.522131385449,0.044227245791408666,117.45383522727273,0.8724198937416077,23.26004305515675,0.00030023499857634306,-406.9654235839844,163.13946533203125,-2.4138145446777344,32.45665740966797,7.907837867736816,9.677142143249512,-5.489042282104492,9.523496627807617,-3.1028213500976562,10.209687232971191,-10.385391235351562,-5.386708736419678,-8.080065727233887,-2.0578997135162354,0.37214940786361694,3.411155939102173,3.488295316696167,7.395569801330566,6.434970855712891,0.1809365451335907,classical
59.wav,0.3116151988506317,0.12373418360948563,2224.8938399288413,2274.325029414401,4467.456319236165,0.10944642813951239,143.5546875,1.0325812101364136,17.729546854500754,0.039003536105155945,-98.35357666015625,98.35550689697266,-20.490530014038086,18.82003402709961,-2.095781087875366,2.665037155151367,-7.311517238616943,-3.590113639831543,-7.989524841308594,-1.9183744192123413,-4.731997013092041,0.623775839805603,-2.5930848121643066,-1.4701573848724365,-3.1693437099456787,0.6580324172973633,-4.818465232849121,-2.221544027328491,-3.8104963302612305,0.23409150540828705,classical
85.wav,0.24545788764953613,0.021968716755509377,1002.3644432557223,1152.462681781211,1733.6895166166796,0.05794825125773994,112.34714673913044,0.9149707555770874,21.246153799579385,0.00047227731556631625,-369.1368713378906,171.89466857910156,-27.269670486450195,6.017667293548584,-0.14046475291252136,-10.669235229492188,-11.915658950805664,-10.193318367004395,-11.368732452392578,-10.511279106140137,-8.3776216506958,-9.789240837097168,-5.0547614097595215,-5.081165790557861,-3.0338258743286133,-1.7272461652755737,-1.8499658107757568,-2.2594447135925293,-1.2759857177734375,-0.43458467721939087,classical
61.wav,0.2668413519859314,0.016512703150510788,1214.3345474841144,1540.2928528467166,2164.4285786631676,0.06055896865325077,143.5546875,0.9829425811767578,20.72281906826531,0.0013986765407025814,-374.7354431152344,153.8209228515625,-21.555330276489258,20.8302059173584,7.00356912612915,-3.9481635093688965,-2.521589994430542,-2.8035054206848145,-4.282764911651611,-4.499873638153076,-5.7614006996154785,-4.25962495803833,-3.8435428142547607,-4.585760593414307,-3.638986349105835,-2.290348529815674,-3.12754487991333,-0.21475934982299805,2.629516363143921,1.8175368309020996,classical
62.wav,0.2258007526397705,0.0447186604142189,2192.7057790195913,1912.0379428207473,4066.492077145414,0.1524378537393576,143.5546875,1.129942774772644,25.773635413889668,0.0017705571372061968,-251.31829833984375,88.73774719238281,-41.75239944458008,37.90864562988281,-12.024273872375488,21.624099731445312,-5.853931427001953,25.719711303710938,-5.185972213745117,14.301179885864258,-7.550950527191162,10.464780807495117,-4.928893089294434,5.2614264488220215,0.29795029759407043,3.3115899562835693,1.2643407583236694,4.768489837646484,-2.0682451725006104,1.137071132659912,classical
86.wav,0.19094546139240265,0.11537953466176987,1063.472218094083,1552.579922603203,1611.1902573529412,0.051040885618227554,123.046875,0.8518812656402588,20.710731509007413,0.0012867150362581015,-249.5494384765625,161.568359375,10.129533767700195,-3.0705642700195312,-0.5965177416801453,-2.0836589336395264,-12.191771507263184,-8.601490020751953,-14.638914108276367,-12.049384117126465,-12.30034065246582,-7.174556732177734,-7.891678810119629,-2.0824661254882812,-2.9097533226013184,-0.8680992722511292,-3.972529172897339,-0.8842939734458923,-3.9836184978485107,-3.891573905944824,classical
